x,y
7.8935048107710815, 1.6377510714243693
8.188066737516312, 1.5626506024096392
8.325528670353531, 1.4963855421686754
8.620090597098761, 1.4124498666050922
8.787008722610503, 1.3196787822677427
9.130664903101044, 1.2401607099785865
9.307402059148181, 1.1341366135930446
9.611782117497144, 1.0148595051593094
9.847431658893328, 0.8734939759036147
10.279456417407438, 0.7674698795180728
10.524924090407355, 0.5775101075689477
11.006042203735117, 0.47148601118340583
11.330060323154868, 0.24618460413921284
11.889727983970804, 0.1666665318500562
12.253021326600473, -0.080722891566265
12.881419504369187, -0.0409638554216869
13.372356648232344, -0.4562250344150036
14.334591975956206, -0.5887551548969312
14.923715829446664, -0.9686746987951804
15.719033930590443, -1.1100400258259597
16.60271971082613, -1.8433734939759032
18.154077993108785, -2.536947925981269
19.175226605113355, -3.226104552487293
